conid,ticker,candidate_date,close_asof,sharesbas,sharefactor,sf1_datekey,staleness_days,computed_market_cap,vendor_marketcap_anchor,relative_diff_pct,boundary_distance_pct,market_cap_bucket,market_cap_reason_code
4391,AMD,2025-10-20,240.56,1622843689.0,1.0,2025-08-06,75.0,390391277825.84,264718262550.0,47.47,95.2,UNBUCKETED,MARKET_CAP_SUSPECT
11017,PEP,2025-10-20,153.64,1367340122.0,1.0,2025-10-09,11.0,210078136344.08,197867789055.0,6.17,5.04,Mega,MARKET_CAP_OK
8677881,ON,2025-10-20,54.89,408973992.0,1.0,2025-08-04,77.0,22448582420.88,19618482396.0,14.43,55.1,Large-low,MARKET_CAP_OK
324057162,KDP,2025-10-20,27.75,1358435279.0,1.0,2025-07-24,88.0,37696578992.25,45602672316.0,17.34,24.61,Large-low,MARKET_CAP_OK
663174498,BG,2025-10-20,97.25,200062018.0,1.0,2025-08-05,76.0,19456031250.5,16487110903.0,18.01,61.09,Large-low,MARKET_CAP_OK
4391,AMD,2025-10-21,238.03,1622843689.0,1.0,2025-08-06,76.0,386285483292.67,264718262550.0,45.92,93.14,UNBUCKETED,MARKET_CAP_SUSPECT
2730877,CRL,2025-10-21,188.26,49214178.0,1.0,2025-08-06,76.0,9265061150.279999,7398367379.0,25.23,7.35,UNBUCKETED,MARKET_CAP_SUSPECT
8677881,ON,2025-10-21,55.08,408973992.0,1.0,2025-08-04,78.0,22526287479.36,19618482396.0,14.82,54.95,Large-low,MARKET_CAP_OK
44001820,DAL,2025-10-21,62.32,652962768.0,1.0,2025-10-09,12.0,40692639701.76,38896992090.0,4.62,18.61,Large-low,MARKET_CAP_OK
80986742,GM,2025-10-21,66.62,932861303.0,1.0,2025-10-21,0.0,62147220005.86,62147220006.0,0.0,24.29,Large-high,MARKET_CAP_OK
11017,PEP,2025-10-22,153.03,1367340122.0,1.0,2025-10-09,13.0,209244058869.66,197867789055.0,5.75,4.62,Mega,MARKET_CAP_OK
9063285,ISRG,2025-10-22,527.03,354496073.0,1.0,2025-10-22,0.0,186830065353.19,186830065353.0,0.0,6.58,Large-high,MARKET_CAP_OK
80986742,GM,2025-10-22,67.31,932861303.0,1.0,2025-10-21,1.0,62790894304.93,62147220006.0,1.04,25.58,Large-high,MARKET_CAP_OK
13909,WST,2025-10-23,307.25,71943412.0,1.0,2025-10-23,0.0,22104613337.0,22104613337.0,0.0,55.79,Large-low,MARKET_CAP_OK
9063285,ISRG,2025-10-23,551.3,354496073.0,1.0,2025-10-22,1.0,195433685044.9,186830065353.0,4.61,2.28,Large-high,MARKET_CAP_OK
80986742,GM,2025-10-23,66.85,932861303.0,1.0,2025-10-21,2.0,62361778105.549995,62147220006.0,0.35,24.72,Large-high,MARKET_CAP_OK
9939,MU,2025-10-24,219.02,1122466035.0,1.0,2025-10-03,21.0,245842510985.7,210832795354.0,16.61,22.92,Mega,MARKET_CAP_OK
270957,KLAC,2025-10-24,1182.82,1319613700.0,1.0,2025-08-08,77.0,1560865476634.0,120718261276.0,1192.98,680.43,UNBUCKETED,MARKET_CAP_SUSPECT
6607708,FIX,2025-10-24,981.66,35271950.0,1.0,2025-10-23,1.0,34625062437.0,29099358750.0,18.99,30.75,Large-low,MARKET_CAP_OK
9063285,ISRG,2025-10-24,546.51,354496073.0,1.0,2025-10-22,2.0,193735648855.23,186830065353.0,3.7,3.13,Large-high,MARKET_CAP_OK
4391,AMD,2025-10-27,259.67,1622843689.0,1.0,2025-08-06,82.0,421403820722.63,264718262550.0,59.19,110.7,UNBUCKETED,MARKET_CAP_SUSPECT
270957,KLAC,2025-10-27,1215.13,1319613700.0,1.0,2025-08-08,80.0,1603502195281.0002,120718261276.0,1228.3,701.75,UNBUCKETED,MARKET_CAP_SUSPECT
9063285,ISRG,2025-10-27,551.25,354496073.0,1.0,2025-10-22,5.0,195415960241.25,186830065353.0,4.6,2.29,Large-high,MARKET_CAP_OK
201113895,LITE,2025-10-27,193.8,69900000.0,1.0,2025-08-19,69.0,13546620000.0,8245404000.0,64.29,35.47,UNBUCKETED,MARKET_CAP_SUSPECT
4391,AMD,2025-10-28,258.01,1622843689.0,1.0,2025-08-06,83.0,418709900198.89,264718262550.0,58.17,109.35,UNBUCKETED,MARKET_CAP_SUSPECT
7890,HAL,2025-10-28,26.62,841626610.0,1.0,2025-10-24,4.0,22404100358.2,22345186496.0,0.26,55.19,Large-low,MARKET_CAP_OK
9939,MU,2025-10-28,221.91,1122466035.0,1.0,2025-10-03,25.0,249086437826.85,210832795354.0,18.14,24.54,Mega,MARKET_CAP_OK
6607708,FIX,2025-10-28,980.97,35271950.0,1.0,2025-10-23,5.0,34600724791.5,29099358750.0,18.91,30.8,Large-low,MARKET_CAP_OK
9063285,ISRG,2025-10-28,545.39,354496073.0,1.0,2025-10-22,6.0,193338613253.47,186830065353.0,3.48,3.33,Large-high,MARKET_CAP_OK
80986742,GM,2025-10-28,69.87,932861303.0,1.0,2025-10-21,7.0,65179019240.61,62147220006.0,4.88,30.36,Large-high,MARKET_CAP_OK
201113895,LITE,2025-10-28,198.39,69900000.0,1.0,2025-08-19,70.0,13867461000.0,8245404000.0,68.18,38.67,UNBUCKETED,MARKET_CAP_SUSPECT
7890,HAL,2025-10-29,27.48,841626610.0,1.0,2025-10-24,5.0,23127899242.8,22345186496.0,3.5,53.74,Large-low,MARKET_CAP_OK
12729,TER,2025-10-29,173.94,159073532.0,1.0,2025-08-01,89.0,27669250156.079998,16569099093.0,66.99,44.66,UNBUCKETED,MARKET_CAP_SUSPECT
6607708,FIX,2025-10-29,1010.64,35271950.0,1.0,2025-10-23,6.0,35647243548.0,29099358750.0,22.5,28.71,Large-low,MARKET_CAP_OK
80986742,GM,2025-10-29,69.13,932861303.0,1.0,2025-10-21,8.0,64488701876.39,62147220006.0,3.77,28.98,Large-high,MARKET_CAP_OK
201113895,LITE,2025-10-29,214.28,69900000.0,1.0,2025-08-19,71.0,14978172000.0,8245404000.0,81.65,49.78,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-10-29,265.62,212677178.0,1.0,2025-08-01,89.0,56491312020.36,32924553926.0,71.58,12.98,UNBUCKETED,MARKET_CAP_SUSPECT
584127832,COHR,2025-10-29,138.06,155805474.0,1.0,2025-08-15,75.0,21510503740.44,14552231272.0,47.82,56.98,UNBUCKETED,MARKET_CAP_SUSPECT
7890,HAL,2025-10-30,26.96,841626610.0,1.0,2025-10-24,6.0,22690253405.600002,22345186496.0,1.54,54.62,Large-low,MARKET_CAP_OK
12729,TER,2025-10-30,176.88,156608303.0,1.0,2025-10-30,0.0,27700876634.64,27700876635.0,0.0,44.6,Large-low,MARKET_CAP_OK
80986742,GM,2025-10-30,68.67,932861303.0,1.0,2025-10-21,9.0,64059585677.01,62147220006.0,3.08,28.12,Large-high,MARKET_CAP_OK
201113895,LITE,2025-10-30,200.13,69900000.0,1.0,2025-08-19,72.0,13989087000.0,8245404000.0,69.66,39.89,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-10-30,268.33,212677178.0,1.0,2025-08-01,90.0,57067667172.74,32924553926.0,73.33,14.14,UNBUCKETED,MARKET_CAP_SUSPECT
7890,HAL,2025-10-31,26.84,841626610.0,1.0,2025-10-24,7.0,22589258212.4,22345186496.0,1.09,54.82,Large-low,MARKET_CAP_OK
12729,TER,2025-10-31,181.76,156608303.0,1.0,2025-10-30,1.0,28465125153.28,27700876635.0,2.76,43.07,Large-low,MARKET_CAP_OK
13681,WDC,2025-10-31,150.21,341899281.0,1.0,2025-10-31,0.0,51356690999.01,51356690999.0,0.0,2.71,Large-high,MARKET_CAP_OK
80986742,GM,2025-10-31,69.09,932861303.0,1.0,2025-10-21,10.0,64451387424.270004,62147220006.0,3.71,28.9,Large-high,MARKET_CAP_OK
201113895,LITE,2025-10-31,201.56,69900000.0,1.0,2025-08-19,73.0,14089044000.0,8245404000.0,70.87,40.89,UNBUCKETED,MARKET_CAP_SUSPECT
7890,HAL,2025-11-03,27.18,841626610.0,1.0,2025-10-24,10.0,22875411259.8,22345186496.0,2.37,54.25,Large-low,MARKET_CAP_OK
12729,TER,2025-11-03,183.07,156608303.0,1.0,2025-10-30,4.0,28670282030.21,27700876635.0,3.5,42.66,Large-low,MARKET_CAP_OK
13681,WDC,2025-11-03,158.02,341899281.0,1.0,2025-10-31,3.0,54026924383.62,51356690999.0,5.2,8.05,Large-high,MARKET_CAP_OK
9063285,ISRG,2025-11-03,544.21,354496073.0,1.0,2025-10-22,12.0,192920307887.33002,186830065353.0,3.26,3.54,Large-high,MARKET_CAP_OK
201113895,LITE,2025-11-03,199.58,69900000.0,1.0,2025-08-19,76.0,13950642000.0,8245404000.0,69.19,39.51,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-11-03,265.55,213558113.0,1.0,2025-10-31,3.0,56710356907.15,54645249954.0,3.78,13.42,Large-high,MARKET_CAP_OK
12729,TER,2025-11-04,175.65,156608303.0,1.0,2025-10-30,5.0,27508248421.95,27700876635.0,0.7,44.98,Large-low,MARKET_CAP_OK
13681,WDC,2025-11-04,152.18,341899281.0,1.0,2025-10-31,4.0,52030232582.58,51356690999.0,1.31,4.06,Large-high,MARKET_CAP_OK
4369855,INCY,2025-11-04,102.92,196322703.0,1.0,2025-10-28,7.0,20205532592.760002,17992975730.0,12.3,59.59,Large-low,MARKET_CAP_OK
9063285,ISRG,2025-11-04,538.82,354496073.0,1.0,2025-10-22,13.0,191009574053.86002,186830065353.0,2.24,4.5,Large-high,MARKET_CAP_OK
36320731,CHRW,2025-11-04,152.91,118137178.0,1.0,2025-10-31,4.0,18064355887.98,18191944040.0,0.7,63.87,Large-low,MARKET_CAP_OK
201113895,LITE,2025-11-04,188.36,69900000.0,1.0,2025-08-19,77.0,13166364000.0,8245404000.0,59.68,31.66,UNBUCKETED,MARKET_CAP_SUSPECT
491932113,STX,2025-11-04,250.38,213558113.0,1.0,2025-10-31,4.0,53470680332.94,54645249954.0,2.15,6.94,Large-high,MARKET_CAP_OK
5407,CAH,2025-11-05,196.79,237595042.0,1.0,2025-10-30,6.0,46756328315.18,45105042773.0,3.66,6.49,Large-low,MARKET_CAP_OK
12729,TER,2025-11-05,187.59,156608303.0,1.0,2025-10-30,6.0,29378151559.77,27700876635.0,6.05,41.24,Large-low,MARKET_CAP_OK
4369855,INCY,2025-11-05,105.7,196322703.0,1.0,2025-10-28,8.0,20751309707.100002,17992975730.0,15.33,58.5,Large-low,MARKET_CAP_OK
32602412,LVS,2025-11-05,62.54,676134487.0,1.0,2025-10-24,12.0,42285450816.979996,38945346451.0,8.58,15.43,Large-low,MARKET_CAP_OK
36320731,CHRW,2025-11-05,153.13,118137178.0,1.0,2025-10-31,5.0,18090346067.14,18191944040.0,0.56,63.82,Large-low,MARKET_CAP_OK
5407,CAH,2025-11-06,197.99,237595042.0,1.0,2025-10-30,7.0,47041442365.58,45105042773.0,4.29,5.92,Large-low,MARKET_CAP_OK
4369855,INCY,2025-11-06,105.2,196322703.0,1.0,2025-10-28,9.0,20653148355.600002,17992975730.0,14.78,58.69,Large-low,MARKET_CAP_OK
36320731,CHRW,2025-11-06,148.23,118137178.0,1.0,2025-10-31,6.0,17511473894.94,18191944040.0,3.74,64.98,Large-low,MARKET_CAP_OK
584127832,COHR,2025-11-06,159.3,157153611.0,1.0,2025-11-05,1.0,25034570232.300003,21157590649.0,18.32,49.93,Large-low,MARKET_CAP_OK
12729,TER,2025-11-07,182.28,156608303.0,1.0,2025-10-30,8.0,28546561470.84,27700876635.0,3.05,42.91,Large-low,MARKET_CAP_OK
36320731,CHRW,2025-11-07,149.44,118137178.0,1.0,2025-10-31,7.0,17654419880.32,18191944040.0,2.95,64.69,Large-low,MARKET_CAP_OK
584127832,COHR,2025-11-07,154.51,157153611.0,1.0,2025-11-05,2.0,24281804435.609997,21157590649.0,14.77,51.44,Large-low,MARKET_CAP_OK
13681,WDC,2025-11-10,174.22,341899281.0,1.0,2025-10-31,10.0,59565692735.82,51356690999.0,15.98,19.13,Large-high,MARKET_CAP_OK
36320731,CHRW,2025-11-10,151.72,118137178.0,1.0,2025-10-31,10.0,17923772646.16,18191944040.0,1.47,64.15,Large-low,MARKET_CAP_OK
201113895,LITE,2025-11-10,259.89,70000000.0,1.0,2025-11-05,5.0,18192300000.0,16292500000.0,11.66,63.62,Large-low,MARKET_CAP_OK
491932113,STX,2025-11-10,293.99,213558113.0,1.0,2025-10-31,10.0,62783949640.87,54645249954.0,14.89,25.57,Large-high,MARKET_CAP_OK
584127832,COHR,2025-11-10,166.72,157153611.0,1.0,2025-11-05,5.0,26200650025.92,21157590649.0,23.84,47.6,Large-low,MARKET_CAP_OK
5407,CAH,2025-11-11,204.81,237595042.0,1.0,2025-10-30,12.0,48661840552.020004,45105042773.0,7.89,2.68,Large-low,MARKET_CAP_OK
9160,LLY,2025-11-11,988.62,945383757.0,1.0,2025-10-30,12.0,934625289845.34,798376582786.0,17.07,367.31,Mega,MARKET_CAP_OK
12729,TER,2025-11-11,177.23,156608303.0,1.0,2025-10-30,12.0,27755689540.69,27700876635.0,0.2,44.49,Large-low,MARKET_CAP_OK
13681,WDC,2025-11-11,169.99,341899281.0,1.0,2025-10-31,11.0,58119458777.19,51356690999.0,13.17,16.24,Large-high,MARKET_CAP_OK
4369855,INCY,2025-11-11,108.16,196322703.0,1.0,2025-10-28,14.0,21234263556.48,17992975730.0,18.01,57.53,Large-low,MARKET_CAP_OK
201113895,LITE,2025-11-11,252.47,70000000.0,1.0,2025-11-05,6.0,17672900000.0,16292500000.0,8.47,64.65,Large-low,MARKET_CAP_OK
491932113,STX,2025-11-11,288.0,213558113.0,1.0,2025-10-31,11.0,61504736544.0,54645249954.0,12.55,23.01,Large-high,MARKET_CAP_OK
5407,CAH,2025-11-12,204.32,237595042.0,1.0,2025-10-30,13.0,48545418981.439995,45105042773.0,7.63,2.91,Large-low,MARKET_CAP_OK
9160,LLY,2025-11-12,1017.78,945383757.0,1.0,2025-10-30,13.0,962192680199.46,798376582786.0,20.52,381.1,Mega,MARKET_CAP_OK
269082,EXPD,2025-11-12,140.68,134020931.0,1.0,2025-11-06,6.0,18854064573.08,18031176057.0,4.56,62.29,Large-low,MARKET_CAP_OK
4369855,INCY,2025-11-12,108.26,196322703.0,1.0,2025-10-28,15.0,21253895826.780003,17992975730.0,18.12,57.49,Large-low,MARKET_CAP_OK
36320731,CHRW,2025-11-12,152.99,118137178.0,1.0,2025-10-31,12.0,18073806862.22,18191944040.0,0.65,63.85,Large-low,MARKET_CAP_OK
9160,LLY,2025-11-13,1022.87,945383757.0,1.0,2025-10-30,14.0,967004683522.59,798376582786.0,21.12,383.5,Mega,MARKET_CAP_OK
266145,AMGN,2025-11-13,336.0,538480671.0,1.0,2025-11-05,8.0,180929505456.0,172238427426.0,5.05,9.54,Large-high,MARKET_CAP_OK
3655640,HSIC,2025-11-13,73.34,117724807.0,1.0,2025-11-04,9.0,8633937345.380001,8430273429.0,2.42,13.66,Mid,MARKET_CAP_OK
9160,LLY,2025-11-14,1025.28,945383757.0,1.0,2025-10-30,15.0,969283058376.96,798376582786.0,21.41,384.64,Mega,MARKET_CAP_OK
3655640,HSIC,2025-11-14,71.43,117724807.0,1.0,2025-11-04,10.0,8409082964.010001,8430273429.0,0.25,15.91,Mid,MARKET_CAP_OK
201113895,LITE,2025-11-14,232.15,70000000.0,1.0,2025-11-05,9.0,16250500000.0,16292500000.0,0.26,62.5,Large-low,MARKET_CAP_OK
9160,LLY,2025-11-17,1021.7,945383757.0,1.0,2025-10-30,18.0,965898584526.9,798376582786.0,20.98,382.95,Mega,MARKET_CAP_OK
266145,AMGN,2025-11-17,341.71,538480671.0,1.0,2025-11-05,12.0,184004230087.41,172238427426.0,6.83,8.0,Large-high,MARKET_CAP_OK
70101545,MRK,2025-11-17,92.86,2482022536.0,1.0,2025-11-05,12.0,230480612692.96,209457881813.0,10.04,15.24,Mega,MARKET_CAP_OK
201113895,LITE,2025-11-17,242.07,70000000.0,1.0,2025-11-05,12.0,16944900000.0,16292500000.0,4.0,66.11,Large-low,MARKET_CAP_OK
691984360,SOLV,2025-11-17,76.19,173447557.0,1.0,2025-11-06,11.0,13214969367.83,11496104078.0,14.95,32.15,Large-low,MARKET_CAP_OK
9160,LLY,2025-11-18,1030.05,945383757.0,1.0,2025-10-30,19.0,973792538897.85,798376582786.0,21.97,386.9,Mega,MARKET_CAP_OK
266145,AMGN,2025-11-18,343.99,538480671.0,1.0,2025-11-05,13.0,185231966017.29,172238427426.0,7.54,7.38,Large-high,MARKET_CAP_OK
273733,REGN,2025-11-18,725.34,105099464.0,1.0,2025-10-28,21.0,76232845217.76001,68785497199.0,10.83,52.47,Large-high,MARKET_CAP_OK
26734397,BIIB,2025-11-18,168.83,146702272.0,1.0,2025-10-30,19.0,24767744581.760002,21948126914.0,12.85,50.46,Large-low,MARKET_CAP_OK
70101545,MRK,2025-11-18,96.43,2482022536.0,1.0,2025-11-05,13.0,239341433146.48,209457881813.0,14.27,19.67,Mega,MARKET_CAP_OK
474515500,APA,2025-11-18,24.92,354669251.0,1.0,2025-11-06,12.0,8838357734.92,8384381094.0,5.41,11.62,Mid,MARKET_CAP_OK
9160,LLY,2025-11-19,1049.6,945383757.0,1.0,2025-10-30,20.0,992274791347.2,798376582786.0,24.29,396.14,Mega,MARKET_CAP_OK
70101545,MRK,2025-11-19,95.05,2482022536.0,1.0,2025-11-05,14.0,235916242046.8,209457881813.0,12.63,17.96,Mega,MARKET_CAP_OK
101898880,EPAM,2025-11-19,180.93,55242618.0,1.0,2025-11-06,13.0,9995046874.74,9280759824.0,7.7,0.05,Mid,MARKET_CAP_OK
201113895,LITE,2025-11-19,268.92,70000000.0,1.0,2025-11-05,14.0,18824400000.0,16292500000.0,15.54,62.35,Large-low,MARKET_CAP_OK
474515500,APA,2025-11-19,24.05,354669251.0,1.0,2025-11-06,13.0,8529795486.55,8384381094.0,1.73,14.7,Mid,MARKET_CAP_OK
8719,JNJ,2025-11-20,203.07,2409295102.0,1.0,2025-10-22,29.0,489255556363.13995,464849396980.0,5.25,144.63,Mega,MARKET_CAP_OK
9160,LLY,2025-11-20,1043.29,945383757.0,1.0,2025-10-30,21.0,986309419840.5299,798376582786.0,23.54,393.15,Mega,MARKET_CAP_OK
273733,REGN,2025-11-20,737.0,105099464.0,1.0,2025-10-28,23.0,77458304968.0,68785497199.0,12.61,54.92,Large-high,MARKET_CAP_OK
70101545,MRK,2025-11-20,94.97,2482022536.0,1.0,2025-11-05,15.0,235717680243.91998,209457881813.0,12.54,17.86,Mega,MARKET_CAP_OK
196986496,MNST,2025-11-20,72.22,977021216.0,1.0,2025-11-07,13.0,70560472219.52,68127689392.0,3.57,41.12,Large-high,MARKET_CAP_OK
8719,JNJ,2025-11-21,203.9,2409295102.0,1.0,2025-10-22,30.0,491255271297.8,464849396980.0,5.68,145.63,Mega,MARKET_CAP_OK
9160,LLY,2025-11-21,1059.7,945383757.0,1.0,2025-10-30,22.0,1001823167292.9,798376582786.0,25.48,400.91,UNBUCKETED,MARKET_CAP_SUSPECT
273733,REGN,2025-11-21,755.9,105099464.0,1.0,2025-10-28,24.0,79444684837.59999,68785497199.0,15.5,58.89,Large-high,MARKET_CAP_OK
26734397,BIIB,2025-11-21,175.3,146702272.0,1.0,2025-10-30,22.0,25716908281.600002,21948126914.0,17.17,48.57,Large-low,MARKET_CAP_OK
33837089,DXCM,2025-11-21,60.23,390016272.0,1.0,2025-10-30,22.0,23490680062.559998,26599109750.0,11.69,53.02,Large-low,MARKET_CAP_OK
70101545,MRK,2025-11-21,97.76,2482022536.0,1.0,2025-11-05,16.0,242642523119.36002,209457881813.0,15.84,21.32,Mega,MARKET_CAP_OK
181387075,MDT,2025-11-21,101.2,1282685882.0,1.0,2025-08-26,87.0,129807811258.40001,118237984603.0,9.79,35.1,Large-high,MARKET_CAP_OK
691984360,SOLV,2025-11-21,82.9,173447557.0,1.0,2025-11-06,15.0,14378802475.300001,11496104078.0,25.08,43.79,UNBUCKETED,MARKET_CAP_SUSPECT
9160,LLY,2025-11-24,1070.16,945383757.0,1.0,2025-10-30,25.0,1011711881391.1201,798376582786.0,26.72,405.86,UNBUCKETED,MARKET_CAP_SUSPECT
273733,REGN,2025-11-24,761.45,105099464.0,1.0,2025-10-28,27.0,80027986862.8,68785497199.0,16.34,59.99,Large-high,MARKET_CAP_OK
26734397,BIIB,2025-11-24,176.82,146702272.0,1.0,2025-10-30,25.0,25939895735.039997,21948126914.0,18.19,48.12,Large-low,MARKET_CAP_OK
33837089,DXCM,2025-11-24,62.21,390016272.0,1.0,2025-10-30,25.0,24262912281.12,26599109750.0,8.78,51.47,Large-low,MARKET_CAP_OK
70101545,MRK,2025-11-24,100.4,2482022536.0,1.0,2025-11-05,19.0,249195062614.40002,209457881813.0,18.97,24.6,Mega,MARKET_CAP_OK
181387075,MDT,2025-11-24,103.2,1282685882.0,1.0,2025-08-26,90.0,132373183022.40001,118237984603.0,11.95,33.81,Large-high,MARKET_CAP_OK
691984360,SOLV,2025-11-24,83.38,173447557.0,1.0,2025-11-06,18.0,14462057302.66,11496104078.0,25.8,44.62,UNBUCKETED,MARKET_CAP_SUSPECT
6737,RVTY,2025-11-25,105.57,113375621.0,1.0,2025-11-04,21.0,11969064308.97,10395410689.0,15.14,19.69,Large-low,MARKET_CAP_OK
9160,LLY,2025-11-25,1109.94,945383757.0,1.0,2025-10-30,26.0,1049319247244.5801,798376582786.0,31.43,424.66,UNBUCKETED,MARKET_CAP_SUSPECT
273733,REGN,2025-11-25,787.32,105099464.0,1.0,2025-10-28,28.0,82746909996.48001,68785497199.0,20.3,58.63,Large-high,MARKET_CAP_OK
26734397,BIIB,2025-11-25,181.96,146702272.0,1.0,2025-10-30,26.0,26693945413.120003,21948126914.0,21.62,46.61,Large-low,MARKET_CAP_OK
70101545,MRK,2025-11-25,105.66,2482022536.0,1.0,2025-11-05,20.0,262250501153.75998,209457881813.0,25.2,31.13,UNBUCKETED,MARKET_CAP_SUSPECT
691984360,SOLV,2025-11-25,85.77,173447557.0,1.0,2025-11-06,19.0,14876596963.89,11496104078.0,29.41,48.77,UNBUCKETED,MARKET_CAP_SUSPECT
273733,REGN,2025-11-26,784.61,105099464.0,1.0,2025-10-28,29.0,82462090449.04001,68785497199.0,19.88,58.77,Large-high,MARKET_CAP_OK
26734397,BIIB,2025-11-26,181.94,146702272.0,1.0,2025-10-30,27.0,26691011367.68,21948126914.0,21.61,46.62,Large-low,MARKET_CAP_OK
70101545,MRK,2025-11-26,104.63,2482022536.0,1.0,2025-11-05,21.0,259694017941.68,209457881813.0,23.98,29.85,Mega,MARKET_CAP_OK
691984360,SOLV,2025-11-26,85.27,173447557.0,1.0,2025-11-06,20.0,14789873185.39,11496104078.0,28.65,47.9,UNBUCKETED,MARKET_CAP_SUSPECT
691984360,SOLV,2025-11-28,85.26,173447557.0,1.0,2025-11-06,22.0,14788138709.820002,11496104078.0,28.64,47.88,UNBUCKETED,MARKET_CAP_SUSPECT
274144952,CVNA,2025-12-01,75.05,1087713320.0,1.0,2025-10-29,33.0,81632884666.0,76999225923.0,6.02,59.18,Large-high,MARKET_CAP_OK
270825,JBHT,2025-12-02,185.73,95218346.0,1.0,2025-10-24,39.0,17684903402.579998,15721501108.0,12.49,64.63,Large-low,MARKET_CAP_OK
44001820,DAL,2025-12-02,65.14,652962768.0,1.0,2025-10-09,54.0,42533994707.52,38896992090.0,9.35,14.93,Large-low,MARKET_CAP_OK
79498203,UAL,2025-12-02,104.38,323737989.0,1.0,2025-10-16,47.0,33791771291.82,31787833140.0,6.3,32.42,Large-low,MARKET_CAP_OK
274144952,CVNA,2025-12-02,76.44,1087713320.0,1.0,2025-10-29,34.0,83144806180.8,76999225923.0,7.98,58.43,Large-high,MARKET_CAP_OK
4157,ADI,2025-12-03,278.24,489654097.0,1.0,2025-11-25,8.0,136241355949.28,123402625526.0,10.4,31.88,Large-high,MARKET_CAP_OK
270639,INTC,2025-12-03,43.76,4770000000.0,1.0,2025-11-06,27.0,208735200000.0,177634800000.0,17.51,4.37,Mega,MARKET_CAP_OK
271568,MCHP,2025-12-03,63.61,540446834.0,1.0,2025-11-06,27.0,34377823110.74,32075519598.0,7.18,31.24,Large-low,MARKET_CAP_OK
8677881,ON,2025-12-03,57.15,402378412.0,1.0,2025-11-03,30.0,22995926245.8,20304014670.0,13.26,54.01,Large-low,MARKET_CAP_OK
77791077,NXPI,2025-12-03,227.56,251674471.0,1.0,2025-10-28,36.0,57271042620.76,53596595344.0,6.86,14.54,Large-high,MARKET_CAP_OK
271568,MCHP,2025-12-04,64.72,540446834.0,1.0,2025-11-06,28.0,34977719096.479996,32075519598.0,9.05,30.04,Large-low,MARKET_CAP_OK
272667,ODFL,2025-12-04,153.51,209098439.0,1.0,2025-11-06,28.0,32098701370.89,28790764066.0,11.49,35.8,Large-low,MARKET_CAP_OK
4157,ADI,2025-12-05,281.29,489654097.0,1.0,2025-11-25,10.0,137734800945.13,123402625526.0,11.61,31.13,Large-high,MARKET_CAP_OK
12729,TER,2025-12-05,200.77,156608303.0,1.0,2025-10-30,36.0,31442248993.31,27700876635.0,13.51,37.12,Large-low,MARKET_CAP_OK
271568,MCHP,2025-12-05,65.81,540446834.0,1.0,2025-11-06,29.0,35566806145.54,32075519598.0,10.88,28.87,Large-low,MARKET_CAP_OK
12729,TER,2025-12-08,202.99,156608303.0,1.0,2025-10-30,39.0,31789919425.97,27700876635.0,14.76,36.42,Large-low,MARKET_CAP_OK
271568,MCHP,2025-12-08,67.35,540446834.0,1.0,2025-11-06,32.0,36399094269.899994,32075519598.0,13.48,27.2,Large-low,MARKET_CAP_OK
12729,TER,2025-12-09,199.97,156608303.0,1.0,2025-10-30,40.0,31316962350.91,27700876635.0,13.05,37.37,Large-low,MARKET_CAP_OK
268376,DECK,2025-12-09,100.81,145744833.0,1.0,2025-10-31,39.0,14692536614.73,11878203890.0,23.69,46.93,Large-low,MARKET_CAP_OK
271568,MCHP,2025-12-09,66.85,540446834.0,1.0,2025-11-06,33.0,36128870852.899994,32075519598.0,12.64,27.74,Large-low,MARKET_CAP_OK
70212228,DG,2025-12-09,125.54,220118871.0,1.0,2025-12-04,5.0,27633723065.34,27578693348.0,0.2,44.73,Large-low,MARKET_CAP_OK
274144952,CVNA,2025-12-09,91.27,1087713320.0,1.0,2025-10-29,41.0,99275594716.4,76999225923.0,28.93,50.36,UNBUCKETED,MARKET_CAP_SUSPECT
12729,TER,2025-12-10,204.01,156608303.0,1.0,2025-10-30,41.0,31949659895.03,27700876635.0,15.34,36.1,Large-low,MARKET_CAP_OK
271568,MCHP,2025-12-10,67.9,540446834.0,1.0,2025-11-06,34.0,36696340028.600006,32075519598.0,14.41,26.61,Large-low,MARKET_CAP_OK
77791077,NXPI,2025-12-10,230.78,251674471.0,1.0,2025-10-28,43.0,58081434417.38,53596595344.0,8.37,16.16,Large-high,MARKET_CAP_OK
584127832,COHR,2025-12-10,197.45,157153611.0,1.0,2025-11-05,35.0,31029980491.949997,21157590649.0,46.66,37.94,UNBUCKETED,MARKET_CAP_SUSPECT
691984365,GEV,2025-12-10,723.0,271320459.0,1.0,2025-10-22,49.0,196164691857.0,156280584384.0,25.52,1.92,UNBUCKETED,MARKET_CAP_SUSPECT
271568,MCHP,2025-12-11,69.09,540446834.0,1.0,2025-11-06,35.0,37339471761.060005,32075519598.0,16.41,25.32,Large-low,MARKET_CAP_OK
70212228,DG,2025-12-11,132.68,220118871.0,1.0,2025-12-04,7.0,29205371804.280003,27578693348.0,5.9,41.59,Large-low,MARKET_CAP_OK
