conid,candidate_date,sf1_datekey,staleness_days,staleness_flag,identity_tier,is_alias,coverage_status,reason_code,revenue,netinc,eps,fcf,roe,grossmargin,netmargin,debt,de,assets,equity,ticker,mle_rank,irc_rank,source_signal_label
292491487,2025-07-15,2025-05-08,68,,MATCHED_STRONG,False,OK,,6878600000.0,859600000.0,3.89,892200000.0,0.395,0.751,0.125,4107700000.0,3.891,7306200000.0,1493800000.0,TPR,3,5,MLE_TOP10xIRC_TOP10_20d
4391,2025-07-16,2025-05-07,70,,MATCHED_STRONG,False,OK,,27750000000.0,2227000000.0,1.37,2753000000.0,0.039,0.501,0.08,4731000000.0,0.236,71550000000.0,57881000000.0,AMD,3,8,MLE_TOP10xIRC_TOP10_20d
44001820,2025-07-16,2025-07-10,6,,MATCHED_STRONG,False,OK,,61924000000.0,4485000000.0,6.94,2332000000.0,0.29,0.469,0.072,21280000000.0,3.495,78395000000.0,17440000000.0,DAL,7,3,MLE_TOP10xIRC_TOP10_20d
292491487,2025-07-16,2025-05-08,69,,MATCHED_STRONG,False,OK,,6878600000.0,859600000.0,3.89,892200000.0,0.395,0.751,0.125,4107700000.0,3.891,7306200000.0,1493800000.0,TPR,4,4,MLE_TOP10xIRC_TOP10_20d
292491487,2025-07-17,2025-05-08,70,,MATCHED_STRONG,False,OK,,6878600000.0,859600000.0,3.89,892200000.0,0.395,0.751,0.125,4107700000.0,3.891,7306200000.0,1493800000.0,TPR,2,5,MLE_TOP10xIRC_TOP10_20d
584127832,2025-07-17,2025-05-07,71,,MATCHED_STRONG,False,OK,,5595041000.0,96541000.0,-0.21,256250000.0,-0.006,0.345,-0.006,3944525000.0,1.173,14444825000.0,5352622000.0,COHR,8,7,MLE_TOP10xIRC_TOP10_20d
691984365,2025-07-17,2025-04-23,85,,MATCHED_STRONG,False,OK,,35708000000.0,1936000000.0,7.04,3391000000.0,0.211,0.179,0.054,0.0,4.867,51559000000.0,8607000000.0,GEV,9,3,MLE_TOP10xIRC_TOP10_20d
292491487,2025-07-18,2025-05-08,71,,MATCHED_STRONG,False,OK,,6878600000.0,859600000.0,3.89,892200000.0,0.395,0.751,0.125,4107700000.0,3.891,7306200000.0,1493800000.0,TPR,6,4,MLE_TOP10xIRC_TOP10_20d
4391,2025-07-21,2025-05-07,75,,MATCHED_STRONG,False,OK,,27750000000.0,2227000000.0,1.37,2753000000.0,0.039,0.501,0.08,4731000000.0,0.236,71550000000.0,57881000000.0,AMD,4,7,MLE_TOP10xIRC_TOP10_20d
79498203,2025-07-21,2025-07-17,4,,MATCHED_STRONG,False,OK,,57987000000.0,3310000000.0,10.11,4159000000.0,0.264,0.641,0.057,32786000000.0,4.77,77163000000.0,13373000000.0,UAL,9,2,MLE_TOP10xIRC_TOP10_20d
292491487,2025-07-21,2025-05-08,74,,MATCHED_STRONG,False,OK,,6878600000.0,859600000.0,3.89,892200000.0,0.395,0.751,0.125,4107700000.0,3.891,7306200000.0,1493800000.0,TPR,7,3,MLE_TOP10xIRC_TOP10_20d
268627,2025-07-22,2025-04-23,90,,MATCHED_STRONG,False,OK,,35315300000.0,4292300000.0,13.28,2738300000.0,0.173,0.255,0.122,6518400000.0,0.445,35690000000.0,24327100000.0,DHI,5,6,MLE_TOP10xIRC_TOP10_20d
292491487,2025-07-22,2025-05-08,75,,MATCHED_STRONG,False,OK,,6878600000.0,859600000.0,3.89,892200000.0,0.395,0.751,0.125,4107700000.0,3.891,7306200000.0,1493800000.0,TPR,6,3,MLE_TOP10xIRC_TOP10_20d
292491487,2025-07-23,2025-05-08,76,,MATCHED_STRONG,False,OK,,6878600000.0,859600000.0,3.89,892200000.0,0.395,0.751,0.125,4107700000.0,3.891,7306200000.0,1493800000.0,TPR,8,2,MLE_TOP10xIRC_TOP10_20d
691984365,2025-07-23,2025-07-23,0,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,3,3,MLE_TOP10xIRC_TOP10_20d
731466408,2025-07-23,2025-04-28,86,,MATCHED_NAME_VERIFIED,False,OK,,16026000000.0,1390000000.0,4.61,2798000000.0,0.112,0.349,0.087,5614000000.0,0.947,23656000000.0,12085000000.0,TEL,4,10,MLE_TOP10xIRC_TOP10_20d
281316445,2025-07-24,2025-07-23,1,,MATCHED_STRONG,False,OK,,27609000000.0,3048000000.0,3.08,2341000000.0,0.18,0.223,0.11,6034000000.0,1.179,38740000000.0,17697000000.0,BKR,8,6,MLE_TOP10xIRC_TOP10_20d
691984365,2025-07-24,2025-07-23,1,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,7,3,MLE_TOP10xIRC_TOP10_20d
268376,2025-07-25,2025-05-23,63,,MATCHED_STRONG,False,OK,,4985612000.0,966091000.0,6.36,969520000.0,0.409,0.579,0.194,276975000.0,0.421,3570252000.0,2513013000.0,DECK,10,3,MLE_TOP10xIRC_TOP10_20d
6607708,2025-07-25,2025-07-24,1,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,1,1,MLE_TOP10xIRC_TOP10_20d
691984365,2025-07-25,2025-07-23,2,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,5,5,MLE_TOP10xIRC_TOP10_20d
731466408,2025-07-25,2025-07-25,0,,MATCHED_NAME_VERIFIED,False,OK,,16581000000.0,1455000000.0,4.9,2893000000.0,0.118,0.35,0.088,5697000000.0,0.997,24866000000.0,12381000000.0,TEL,7,10,MLE_TOP10xIRC_TOP10_20d
6607708,2025-07-28,2025-07-24,4,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,1,1,MLE_TOP10xIRC_TOP10_20d
281316445,2025-07-28,2025-07-23,5,,MATCHED_STRONG,False,OK,,27609000000.0,3048000000.0,3.08,2341000000.0,0.18,0.223,0.11,6034000000.0,1.179,38740000000.0,17697000000.0,BKR,9,6,MLE_TOP10xIRC_TOP10_20d
691984365,2025-07-28,2025-07-23,5,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,10,3,MLE_TOP10xIRC_TOP10_20d
731466408,2025-07-28,2025-07-25,3,,MATCHED_NAME_VERIFIED,False,OK,,16581000000.0,1455000000.0,4.9,2893000000.0,0.118,0.35,0.088,5697000000.0,0.997,24866000000.0,12381000000.0,TEL,5,8,MLE_TOP10xIRC_TOP10_20d
6820,2025-07-29,2025-04-30,90,,MATCHED_STRONG,False,OK,,15001212000.0,1050673000.0,22.71,1307532000.0,0.369,0.193,0.07,635566000.0,1.738,8078872000.0,2949957000.0,EME,10,1,MLE_TOP10xIRC_TOP10_20d
268376,2025-07-29,2025-05-23,67,,MATCHED_STRONG,False,OK,,4985612000.0,966091000.0,6.36,969520000.0,0.409,0.579,0.194,276975000.0,0.421,3570252000.0,2513013000.0,DECK,8,5,MLE_TOP10xIRC_TOP10_20d
6607708,2025-07-29,2025-07-24,5,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,2,1,MLE_TOP10xIRC_TOP10_20d
281316445,2025-07-29,2025-07-23,6,,MATCHED_STRONG,False,OK,,27609000000.0,3048000000.0,3.08,2341000000.0,0.18,0.223,0.11,6034000000.0,1.179,38740000000.0,17697000000.0,BKR,9,2,MLE_TOP10xIRC_TOP10_20d
731466408,2025-07-29,2025-07-25,4,,MATCHED_NAME_VERIFIED,False,OK,,16581000000.0,1455000000.0,4.9,2893000000.0,0.118,0.35,0.088,5697000000.0,0.997,24866000000.0,12381000000.0,TEL,5,8,MLE_TOP10xIRC_TOP10_20d
6607708,2025-07-30,2025-07-24,6,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,1,1,MLE_TOP10xIRC_TOP10_20d
72529783,2025-07-30,2025-05-06,85,,MATCHED_STRONG,False,OK,,4348682000.0,333923000.0,5.81,546919000.0,0.137,0.396,0.077,1474922000.0,1.048,5060454000.0,2469224000.0,GNRC,3,3,MLE_TOP10xIRC_TOP10_20d
281316445,2025-07-30,2025-07-23,7,,MATCHED_STRONG,False,OK,,27609000000.0,3048000000.0,3.08,2341000000.0,0.18,0.223,0.11,6034000000.0,1.179,38740000000.0,17697000000.0,BKR,7,8,MLE_TOP10xIRC_TOP10_20d
731466408,2025-07-30,2025-07-25,5,,MATCHED_NAME_VERIFIED,False,OK,,16581000000.0,1455000000.0,4.9,2893000000.0,0.118,0.35,0.088,5697000000.0,0.997,24866000000.0,12381000000.0,TEL,9,7,MLE_TOP10xIRC_TOP10_20d
7655,2025-07-31,2025-05-02,90,,MATCHED_STRONG,False,OK,,13595000000.0,454000000.0,0.52,1153000000.0,0.042,0.331,0.033,7237000000.0,1.518,27394000000.0,10716000000.0,GLW,7,10,MLE_TOP10xIRC_TOP10_20d
4347086,2025-07-31,2025-07-31,0,,MATCHED_STRONG,False,OK,,10470000000.0,2184000000.0,4.6,1409000000.0,0.431,0.719,0.209,7035000000.0,2.782,17961000000.0,4749000000.0,EBAY,4,8,MLE_TOP10xIRC_TOP10_20d
6607708,2025-07-31,2025-07-24,7,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,2,2,MLE_TOP10xIRC_TOP10_20d
72529783,2025-07-31,2025-05-06,86,,MATCHED_STRONG,False,OK,,4348682000.0,333923000.0,5.81,546919000.0,0.137,0.396,0.077,1474922000.0,1.048,5060454000.0,2469224000.0,GNRC,1,3,MLE_TOP10xIRC_TOP10_20d
691984365,2025-07-31,2025-07-23,8,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,8,1,MLE_TOP10xIRC_TOP10_20d
731466408,2025-07-31,2025-07-25,6,,MATCHED_NAME_VERIFIED,False,OK,,16581000000.0,1455000000.0,4.9,2893000000.0,0.118,0.35,0.088,5697000000.0,0.997,24866000000.0,12381000000.0,TEL,9,7,MLE_TOP10xIRC_TOP10_20d
268627,2025-08-01,2025-07-23,9,,MATCHED_STRONG,False,OK,,34575300000.0,3963300000.0,12.53,2808000000.0,0.161,0.248,0.115,7248700000.0,0.491,36395900000.0,24052900000.0,DHI,7,3,MLE_TOP10xIRC_TOP10_20d
6607708,2025-08-01,2025-07-24,8,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,2,1,MLE_TOP10xIRC_TOP10_20d
72529783,2025-08-01,2025-05-06,87,,MATCHED_STRONG,False,OK,,4348682000.0,333923000.0,5.81,546919000.0,0.137,0.396,0.077,1474922000.0,1.048,5060454000.0,2469224000.0,GNRC,1,6,MLE_TOP10xIRC_TOP10_20d
691984365,2025-08-01,2025-07-23,9,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,6,2,MLE_TOP10xIRC_TOP10_20d
268627,2025-08-04,2025-07-23,12,,MATCHED_STRONG,False,OK,,34575300000.0,3963300000.0,12.53,2808000000.0,0.161,0.248,0.115,7248700000.0,0.491,36395900000.0,24052900000.0,DHI,8,3,MLE_TOP10xIRC_TOP10_20d
5019164,2025-08-04,2025-05-28,68,,MATCHED_STRONG,False,OK,,7781306000.0,1090848000.0,8.73,1012079000.0,0.516,0.456,0.14,1368815000.0,1.386,5157315000.0,2161276000.0,WSM,9,10,MLE_TOP10xIRC_TOP10_20d
6607708,2025-08-04,2025-07-24,11,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,3,1,MLE_TOP10xIRC_TOP10_20d
72529783,2025-08-04,2025-05-06,90,,MATCHED_STRONG,False,OK,,4348682000.0,333923000.0,5.81,546919000.0,0.137,0.396,0.077,1474922000.0,1.048,5060454000.0,2469224000.0,GNRC,2,5,MLE_TOP10xIRC_TOP10_20d
691984365,2025-08-04,2025-07-23,12,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,7,2,MLE_TOP10xIRC_TOP10_20d
6607708,2025-08-05,2025-07-24,12,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,2,1,MLE_TOP10xIRC_TOP10_20d
691984365,2025-08-05,2025-07-23,13,,MATCHED_STRONG,False,OK,,36615000000.0,1156000000.0,4.21,2754000000.0,0.127,0.179,0.032,0.0,4.859,53078000000.0,8877000000.0,GEV,5,2,MLE_TOP10xIRC_TOP10_20d
6607708,2025-08-06,2025-07-24,13,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,2,1,MLE_TOP10xIRC_TOP10_20d
7655,2025-08-07,2025-08-01,6,,MATCHED_STRONG,False,OK,,14206000000.0,819000000.0,0.95,1274000000.0,0.075,0.348,0.058,7500000000.0,1.547,28745000000.0,11116000000.0,GLW,9,4,MLE_TOP10xIRC_TOP10_20d
6607708,2025-08-07,2025-07-24,14,,MATCHED_STRONG,False,OK,,7684775000.0,692242000.0,19.51,566744000.0,0.393,0.225,0.09,283650000.0,1.569,5063729000.0,1971209000.0,FIX,2,2,MLE_TOP10xIRC_TOP10_20d
740948854,2025-08-07,2025-08-06,1,,MATCHED_STRONG,False,OK,,7950972000.0,3251534000.0,2.58,3975342000.0,0.323,0.642,0.409,0.0,0.517,16534200000.0,10901600000.0,ANET,4,4,MLE_TOP10xIRC_TOP10_20d
7655,2025-08-08,2025-08-01,7,,MATCHED_STRONG,False,OK,,14206000000.0,819000000.0,0.95,1274000000.0,0.075,0.348,0.058,7500000000.0,1.547,28745000000.0,11116000000.0,GLW,5,3,MLE_TOP10xIRC_TOP10_20d
4347086,2025-08-08,2025-07-31,8,,MATCHED_STRONG,False,OK,,10470000000.0,2184000000.0,4.6,1409000000.0,0.431,0.719,0.209,7035000000.0,2.782,17961000000.0,4749000000.0,EBAY,10,6,MLE_TOP10xIRC_TOP10_20d
481863646,2025-08-08,2025-08-06,2,,MATCHED_STRONG,False,OK,,5313789000.0,2429574000.0,7.18,2850867000.0,2.577,0.809,0.457,3510958000.0,4.106,5959497000.0,1167127000.0,APP,1,6,MLE_TOP10xIRC_TOP10_20d
740948854,2025-08-08,2025-08-06,2,,MATCHED_STRONG,False,OK,,7950972000.0,3251534000.0,2.58,3975342000.0,0.323,0.642,0.409,0.0,0.517,16534200000.0,10901600000.0,ANET,3,3,MLE_TOP10xIRC_TOP10_20d
7655,2025-08-11,2025-08-01,10,,MATCHED_STRONG,False,OK,,14206000000.0,819000000.0,0.95,1274000000.0,0.075,0.348,0.058,7500000000.0,1.547,28745000000.0,11116000000.0,GLW,4,3,MLE_TOP10xIRC_TOP10_20d
4347086,2025-08-11,2025-07-31,11,,MATCHED_STRONG,False,OK,,10470000000.0,2184000000.0,4.6,1409000000.0,0.431,0.719,0.209,7035000000.0,2.782,17961000000.0,4749000000.0,EBAY,3,8,MLE_TOP10xIRC_TOP10_20d
481863646,2025-08-11,2025-08-06,5,,MATCHED_STRONG,False,OK,,5313789000.0,2429574000.0,7.18,2850867000.0,2.577,0.809,0.457,3510958000.0,4.106,5959497000.0,1167127000.0,APP,2,8,MLE_TOP10xIRC_TOP10_20d
740948854,2025-08-11,2025-08-06,5,,MATCHED_STRONG,False,OK,,7950972000.0,3251534000.0,2.58,3975342000.0,0.323,0.642,0.409,0.0,0.517,16534200000.0,10901600000.0,ANET,5,3,MLE_TOP10xIRC_TOP10_20d
4347086,2025-08-12,2025-07-31,12,,MATCHED_STRONG,False,OK,,10470000000.0,2184000000.0,4.6,1409000000.0,0.431,0.719,0.209,7035000000.0,2.782,17961000000.0,4749000000.0,EBAY,3,8,MLE_TOP10xIRC_TOP10_20d
481863646,2025-08-12,2025-08-06,6,,MATCHED_STRONG,False,OK,,5313789000.0,2429574000.0,7.18,2850867000.0,2.577,0.809,0.457,3510958000.0,4.106,5959497000.0,1167127000.0,APP,2,8,MLE_TOP10xIRC_TOP10_20d
740948854,2025-08-12,2025-08-06,6,,MATCHED_STRONG,False,OK,,7950972000.0,3251534000.0,2.58,3975342000.0,0.323,0.642,0.409,0.0,0.517,16534200000.0,10901600000.0,ANET,7,4,MLE_TOP10xIRC_TOP10_20d
9091,2025-08-13,2025-07-01,43,,MATCHED_STRONG,False,OK,,35371977000.0,3255863000.0,12.08,340101000.0,0.129,0.133,0.092,2791987000.0,0.516,34374546000.0,22579080000.0,LEN,8,1,MLE_TOP10xIRC_TOP10_20d
655276609,2025-08-13,2025-08-06,7,,MATCHED_NAME_VERIFIED,False,OK,,36347000000.0,3304000000.0,4.82,1428000000.0,0.152,0.36,0.091,17156000000.0,1.358,53984000000.0,22345000000.0,CRH,6,2,MLE_TOP10xIRC_TOP10_20d
9091,2025-08-14,2025-07-01,44,,MATCHED_STRONG,False,OK,,35371977000.0,3255863000.0,12.08,340101000.0,0.129,0.133,0.092,2791987000.0,0.516,34374546000.0,22579080000.0,LEN,8,1,MLE_TOP10xIRC_TOP10_20d
270639,2025-08-14,2025-07-24,21,,MATCHED_STRONG,False,OK,,53070000000.0,-20504000000.0,-4.75,-10943000000.0,-0.207,0.298,-0.386,50757000000.0,0.886,192520000000.0,97883000000.0,INTC,3,10,MLE_TOP10xIRC_TOP10_20d
32106121,2025-08-14,2025-08-04,10,,MATCHED_STRONG,False,OK,,2543912000.0,1861310000.0,38.38,706303000.0,0.612,0.553,0.732,0.0,0.168,3972210000.0,3402068000.0,MPWR,5,10,MLE_TOP10xIRC_TOP10_20d
98542021,2025-08-14,2025-08-08,6,,MATCHED_STRONG,False,OK,,14018000000.0,1113000000.0,8.65,1997000000.0,0.93,0.896,0.079,6482000000.0,29.773,26976000000.0,836000000.0,EXPE,10,9,MLE_TOP10xIRC_TOP10_20d
655276609,2025-08-14,2025-08-06,8,,MATCHED_NAME_VERIFIED,False,OK,,36347000000.0,3304000000.0,4.82,1428000000.0,0.152,0.36,0.091,17156000000.0,1.358,53984000000.0,22345000000.0,CRH,7,4,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-15,2025-08-11,4,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,1,5,MLE_TOP10xIRC_TOP10_20d
44001820,2025-08-15,2025-07-10,36,,MATCHED_STRONG,False,OK,,61924000000.0,4485000000.0,6.94,2332000000.0,0.29,0.469,0.072,21280000000.0,3.495,78395000000.0,17440000000.0,DAL,7,7,MLE_TOP10xIRC_TOP10_20d
79498203,2025-08-15,2025-07-17,29,,MATCHED_STRONG,False,OK,,57987000000.0,3310000000.0,10.11,4159000000.0,0.264,0.641,0.057,32786000000.0,4.77,77163000000.0,13373000000.0,UAL,6,7,MLE_TOP10xIRC_TOP10_20d
655276609,2025-08-15,2025-08-06,9,,MATCHED_NAME_VERIFIED,False,OK,,36347000000.0,3304000000.0,4.82,1428000000.0,0.152,0.36,0.091,17156000000.0,1.358,53984000000.0,22345000000.0,CRH,10,4,MLE_TOP10xIRC_TOP10_20d
740948854,2025-08-15,2025-08-06,9,,MATCHED_STRONG,False,OK,,7950972000.0,3251534000.0,2.58,3975342000.0,0.323,0.642,0.409,0.0,0.517,16534200000.0,10901600000.0,ANET,8,3,MLE_TOP10xIRC_TOP10_20d
8251,2025-08-18,2025-07-30,19,,MATCHED_STRONG,False,OK,,123110000000.0,1576000000.0,13.07,2446000000.0,0.09,0.15,0.013,12884000000.0,1.758,50357000000.0,18234000000.0,HUM,9,5,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-18,2025-08-11,7,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,1,5,MLE_TOP10xIRC_TOP10_20d
44001820,2025-08-18,2025-07-10,39,,MATCHED_STRONG,False,OK,,61924000000.0,4485000000.0,6.94,2332000000.0,0.29,0.469,0.072,21280000000.0,3.495,78395000000.0,17440000000.0,DAL,8,4,MLE_TOP10xIRC_TOP10_20d
79498203,2025-08-18,2025-07-17,32,,MATCHED_STRONG,False,OK,,57987000000.0,3310000000.0,10.11,4159000000.0,0.264,0.641,0.057,32786000000.0,4.77,77163000000.0,13373000000.0,UAL,6,4,MLE_TOP10xIRC_TOP10_20d
740948854,2025-08-18,2025-08-06,12,,MATCHED_STRONG,False,OK,,7950972000.0,3251534000.0,2.58,3975342000.0,0.323,0.642,0.409,0.0,0.517,16534200000.0,10901600000.0,ANET,10,6,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-19,2025-08-11,8,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,2,5,MLE_TOP10xIRC_TOP10_20d
44001820,2025-08-19,2025-07-10,40,,MATCHED_STRONG,False,OK,,61924000000.0,4485000000.0,6.94,2332000000.0,0.29,0.469,0.072,21280000000.0,3.495,78395000000.0,17440000000.0,DAL,9,1,MLE_TOP10xIRC_TOP10_20d
79498203,2025-08-19,2025-07-17,33,,MATCHED_STRONG,False,OK,,57987000000.0,3310000000.0,10.11,4159000000.0,0.264,0.641,0.057,32786000000.0,4.77,77163000000.0,13373000000.0,UAL,6,1,MLE_TOP10xIRC_TOP10_20d
98542021,2025-08-19,2025-08-08,11,,MATCHED_STRONG,False,OK,,14018000000.0,1113000000.0,8.65,1997000000.0,0.93,0.896,0.079,6482000000.0,29.773,26976000000.0,836000000.0,EXPE,10,10,MLE_TOP10xIRC_TOP10_20d
655276609,2025-08-19,2025-08-06,13,,MATCHED_NAME_VERIFIED,False,OK,,36347000000.0,3304000000.0,4.82,1428000000.0,0.152,0.36,0.091,17156000000.0,1.358,53984000000.0,22345000000.0,CRH,8,7,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-20,2025-08-11,9,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,1,7,MLE_TOP10xIRC_TOP10_20d
270639,2025-08-20,2025-07-24,27,,MATCHED_STRONG,False,OK,,53070000000.0,-20504000000.0,-4.75,-10943000000.0,-0.207,0.298,-0.386,50757000000.0,0.886,192520000000.0,97883000000.0,INTC,10,10,MLE_TOP10xIRC_TOP10_20d
13878278,2025-08-20,2025-07-25,26,,MATCHED_STRONG,False,OK,,178190000000.0,2054000000.0,4.12,1080000000.0,0.075,0.089,0.012,17577000000.0,2.149,86395000000.0,27406000000.0,CNC,5,7,MLE_TOP10xIRC_TOP10_20d
8251,2025-08-21,2025-07-30,22,,MATCHED_STRONG,False,OK,,123110000000.0,1576000000.0,13.07,2446000000.0,0.09,0.15,0.013,12884000000.0,1.758,50357000000.0,18234000000.0,HUM,3,3,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-21,2025-08-11,10,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,1,3,MLE_TOP10xIRC_TOP10_20d
13878278,2025-08-21,2025-07-25,27,,MATCHED_STRONG,False,OK,,178190000000.0,2054000000.0,4.12,1080000000.0,0.075,0.089,0.012,17577000000.0,2.149,86395000000.0,27406000000.0,CNC,5,3,MLE_TOP10xIRC_TOP10_20d
346403540,2025-08-21,2025-07-31,21,,MATCHED_STRONG,False,OK,,262023000000.0,5018000000.0,18.41,3944000000.0,0.123,0.099,0.019,30768000000.0,2.766,151651000000.0,40214000000.0,CI,10,3,MLE_TOP10xIRC_TOP10_20d
11520,2025-08-22,2025-07-29,24,,MATCHED_NAME_VERIFIED,False,OK,,17183000000.0,3603000000.0,13.44,3587000000.0,0.454,0.488,0.21,19737000000.0,3.183,38542000000.0,9169000000.0,RCL,9,6,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-22,2025-08-11,11,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,2,5,MLE_TOP10xIRC_TOP10_20d
13878278,2025-08-22,2025-07-25,28,,MATCHED_STRONG,False,OK,,178190000000.0,2054000000.0,4.12,1080000000.0,0.075,0.089,0.012,17577000000.0,2.149,86395000000.0,27406000000.0,CNC,8,5,MLE_TOP10xIRC_TOP10_20d
44001820,2025-08-22,2025-07-10,43,,MATCHED_STRONG,False,OK,,61924000000.0,4485000000.0,6.94,2332000000.0,0.29,0.469,0.072,21280000000.0,3.495,78395000000.0,17440000000.0,DAL,7,3,MLE_TOP10xIRC_TOP10_20d
79498203,2025-08-22,2025-07-17,36,,MATCHED_STRONG,False,OK,,57987000000.0,3310000000.0,10.11,4159000000.0,0.264,0.641,0.057,32786000000.0,4.77,77163000000.0,13373000000.0,UAL,6,3,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-25,2025-08-11,14,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,1,4,MLE_TOP10xIRC_TOP10_20d
13878278,2025-08-25,2025-07-25,31,,MATCHED_STRONG,False,OK,,178190000000.0,2054000000.0,4.12,1080000000.0,0.075,0.089,0.012,17577000000.0,2.149,86395000000.0,27406000000.0,CNC,7,4,MLE_TOP10xIRC_TOP10_20d
79498203,2025-08-25,2025-07-17,39,,MATCHED_STRONG,False,OK,,57987000000.0,3310000000.0,10.11,4159000000.0,0.264,0.641,0.057,32786000000.0,4.77,77163000000.0,13373000000.0,UAL,8,3,MLE_TOP10xIRC_TOP10_20d
11520,2025-08-26,2025-07-29,28,,MATCHED_NAME_VERIFIED,False,OK,,17183000000.0,3603000000.0,13.44,3587000000.0,0.454,0.488,0.21,19737000000.0,3.183,38542000000.0,9169000000.0,RCL,5,7,MLE_TOP10xIRC_TOP10_20d
13272,2025-08-26,2025-08-11,15,,MATCHED_STRONG,False,OK,,422818000000.0,21296000000.0,23.25,25271000000.0,0.226,0.208,0.05,79193000000.0,2.151,308573000000.0,94724000000.0,UNH,3,5,MLE_TOP10xIRC_TOP10_20d
47965865,2025-08-26,2025-08-01,25,,MATCHED_STRONG,False,OK,,15452639000.0,-315380000.0,-1.06,-1737300000.0,-0.016,0.248,-0.02,29633655000.0,2.031,59882397000.0,19736006000.0,SATS,1,8,MLE_TOP10xIRC_TOP10_20d
