,conid,candidate_date,ticker,A,B,C,D,E,F,ret_fwd_5d,ret_fwd_10d,ret_fwd_20d,spyrel_fwd_5d,spyrel_fwd_10d,spyrel_fwd_20d
815,74866700,2026-03-30,LYB,True,False,False,False,False,False,-4.5642,-12.2724,-16.7516,-8.8302,-19.8582,-28.8962
816,281316445,2026-03-30,BKR,True,True,False,False,True,False,0.033,4.5155,-2.4885,-4.2331,-3.0703,-14.633
817,356576040,2026-03-30,DOW,True,False,False,False,False,False,-3.1287,-9.1474,-12.1806,-7.3948,-16.7332,-24.3251
818,474515500,2026-03-30,APA,True,True,False,True,True,True,-1.6461,-10.9053,-17.7641,-5.9121,-18.4912,-29.9086
819,7890,2026-03-31,HAL,True,True,False,False,True,False,-3.0008,-3.5907,-5.9246,-4.3216,-8.0683,-14.9014
820,10880,2026-03-31,OXY,True,False,False,False,True,False,-3.1385,-10.8154,-16.1846,-4.4593,-15.293,-25.1615
821,12200,2026-03-31,SLB,True,True,False,False,True,False,-3.1329,1.0313,1.5762,-4.4538,-3.4463,-7.4007
822,74866700,2026-03-31,LYB,True,False,False,False,False,False,-2.4081,-8.4906,-14.8709,-3.729,-12.9682,-23.8477
823,201113895,2026-03-31,LITE,True,True,True,True,False,True,9.8924,27.6823,27.3707,8.5716,23.2046,18.3938
824,209411798,2026-03-31,HPE,True,False,True,False,False,False,3.2339,4.5359,16.7997,1.9131,0.0583,7.8228
825,356576040,2026-03-31,DOW,True,False,False,False,False,False,-2.617,-6.3385,-11.7167,-3.9379,-10.8162,-20.6935
826,474515500,2026-03-31,APA,True,True,False,True,True,True,1.3666,-8.9774,-15.2451,0.0458,-13.455,-24.2219
827,12200,2026-04-01,SLB,True,True,False,False,True,False,-0.4997,3.7777,5.4767,-1.0629,-0.932,-1.977
828,474515500,2026-04-01,APA,True,True,False,True,True,True,4.0387,-4.4982,-9.0689,3.4755,-9.2079,-16.5227
829,6969,2026-04-02,ETR,True,False,True,False,False,False,-0.8964,0.3742,-3.8555,-1.4133,-4.2413,-12.2998
830,270639,2026-04-06,INTC,True,False,False,False,True,False,28.3576,34.8956,67.369,24.2343,28.4109,58.834
831,7655,2026-04-07,GLW,True,True,True,False,True,True,17.9437,10.6787,13.1228,13.8662,2.9544,4.6355
832,270639,2026-04-07,INTC,True,False,False,False,True,False,23.1903,29.4651,60.6313,19.1128,21.7408,52.144
833,47965865,2026-04-07,SATS,True,False,False,False,False,False,0.6252,6.7644,-2.5166,-3.4524,-0.9598,-11.0039
834,356576040,2026-04-07,DOW,True,False,False,False,False,False,-3.1393,-14.0304,-7.9932,-7.2169,-21.7547,-16.4805
835,270639,2026-04-08,INTC,True,False,False,False,True,False,10.5683,11.4504,43.3757,9.0757,6.6117,38.0977
836,32106121,2026-04-08,MPWR,True,True,True,True,True,True,4.5158,13.5513,14.5582,3.0232,8.7126,9.2801
837,7655,2026-04-09,GLW,True,True,True,False,True,True,1.7786,-2.6031,-10.5418,-0.3614,-6.8404,-15.1998
838,270639,2026-04-09,INTC,True,False,False,False,True,False,3.3863,6.4485,53.5159,1.2463,2.2112,48.8579
839,32106121,2026-04-09,MPWR,True,True,True,True,True,True,2.1893,11.741,14.4378,0.0493,7.5037,9.7798
840,270639,2026-04-10,INTC,True,False,False,False,True,False,4.1039,5.3222,51.4588,1.0897,1.0159,45.6895
841,32106121,2026-04-10,MPWR,True,True,True,True,True,True,-0.0628,10.12,19.2459,-3.0769,5.8137,13.4766
842,584127832,2026-04-10,COHR,True,False,True,False,True,False,0.2276,13.0114,3.9707,-2.7865,8.705,-1.7986
843,732440574,2026-04-10,LRCX,True,True,True,True,True,True,0.5689,-0.1896,-2.1998,-2.4452,-4.496,-7.9691
844,270639,2026-04-13,INTC,True,False,False,False,True,False,0.7978,2.4547,46.9469,-2.4991,-0.8028,42.296
845,32106121,2026-04-13,MPWR,True,True,True,True,True,True,8.6451,16.0279,14.6528,5.3482,12.7704,10.0019
846,313130367,2026-04-13,AVGO,True,True,True,True,True,True,5.235,10.5833,9.6774,1.9381,7.3257,5.0265
847,584127832,2026-04-13,COHR,True,False,True,False,True,False,12.8536,9.6613,7.1315,9.5567,6.4037,2.4806
848,732440574,2026-04-13,LRCX,True,True,True,True,True,True,-1.5562,-3.277,-3.2732,-4.8531,-6.5345,-7.9242
849,9939,2026-04-14,MU,True,True,True,True,True,True,-3.7023,6.6701,23.792,-5.7557,3.865,20.4009
850,270639,2026-04-14,INTC,True,False,False,False,True,False,2.9619,29.3528,50.1019,0.9085,26.5477,46.7107
851,32106121,2026-04-14,MPWR,True,True,True,True,True,True,9.3471,19.7034,15.3936,7.2937,16.8983,12.0025
852,402783527,2026-04-14,VRT,True,True,True,True,False,True,1.256,4.1706,6.5892,-0.7974,1.3655,3.198
853,584127832,2026-04-14,COHR,True,False,True,False,True,False,10.8768,7.2331,5.2549,8.8234,4.428,1.8638
854,732440574,2026-04-14,LRCX,True,True,True,True,True,True,-3.3956,-1.6996,-5.0806,-5.449,-4.5047,-8.4717
855,4391,2026-04-15,AMD,True,True,True,False,True,True,6.5202,29.6413,37.6337,5.2658,27.4654,34.2291
856,9939,2026-04-15,MU,True,True,True,True,True,True,-1.7119,14.9771,40.324,-2.9662,12.8012,36.9194
857,270639,2026-04-15,INTC,True,False,False,False,True,False,1.1703,30.8747,66.5383,-0.0841,28.6988,63.1338
858,313130367,2026-04-15,AVGO,True,True,True,True,True,True,0.7335,5.4144,7.7233,-0.5209,3.2385,4.3188
859,504546674,2026-04-15,HOOD,True,True,True,True,False,True,4.535,-3.8594,-11.7842,3.2807,-6.0353,-15.1888
860,584127832,2026-04-15,COHR,True,False,True,False,True,False,12.7547,4.3251,8.9325,11.5003,2.1492,5.5279
861,4391,2026-04-16,AMD,True,True,True,False,True,True,2.2389,20.258,51.4375,1.894,18.3326,46.8527
862,270639,2026-04-16,INTC,True,False,False,False,True,False,-3.2701,24.073,64.9781,-3.615,22.1476,60.3933
863,8677881,2026-04-16,ON,True,True,False,False,True,False,8.7326,22.6573,32.3283,8.3877,20.7319,27.7434
864,32106121,2026-04-16,MPWR,True,True,True,True,True,True,8.9207,13.1707,17.7886,8.5758,11.2453,13.2037
865,313130367,2026-04-16,AVGO,True,True,True,True,True,True,0.9286,4.9514,6.7684,0.5837,3.026,2.1835
866,584127832,2026-04-16,COHR,True,False,True,False,True,False,4.814,-1.9726,5.0823,4.4691,-3.898,0.4975
867,740948854,2026-04-16,ANET,True,True,True,True,True,True,7.3598,7.1176,-8.6641,7.0149,5.1921,-13.2489
868,4391,2026-04-17,AMD,True,True,True,False,True,True,9.0054,20.2019,46.7222,8.8547,19.4936,43.7031
869,270639,2026-04-17,INTC,True,False,False,False,True,False,-4.7153,24.073,60.0292,-4.866,23.3647,57.0101
870,8677881,2026-04-17,ON,True,True,False,False,True,False,7.204,18.1063,21.2023,7.0533,17.3979,18.1831
871,32106121,2026-04-17,MPWR,True,True,True,True,True,True,3.6565,8.1193,7.3286,3.5058,7.411,4.3095
872,313130367,2026-04-17,AVGO,True,True,True,True,True,True,3.9627,2.8681,1.4808,3.812,2.1598,-1.5383
873,504546674,2026-04-17,HOOD,True,True,True,True,False,True,-2.5565,-7.4931,-15.9449,-2.7071,-8.2014,-18.964
874,584127832,2026-04-17,COHR,True,False,True,False,True,False,1.5796,-6.8083,-7.4865,1.4289,-7.5166,-10.5056
875,740948854,2026-04-17,ANET,True,True,True,True,True,True,8.2202,5.0174,-13.6881,8.0695,4.309,-16.7072
876,4391,2026-04-20,AMD,True,True,True,False,True,True,21.7058,28.9289,66.8631,20.7957,27.5264,62.5482
877,270639,2026-04-20,INTC,True,False,False,False,True,False,29.3607,43.8052,97.0167,28.4506,42.4026,92.7019
878,8677881,2026-04-20,ON,True,True,False,False,True,False,14.5863,17.8237,25.3389,13.6762,16.4212,21.0241
879,32106121,2026-04-20,MPWR,True,True,True,True,True,True,6.4869,8.2872,11.4189,5.5768,6.8846,7.1041
880,313130367,2026-04-20,AVGO,True,True,True,True,True,True,4.6468,4.4541,7.2067,3.7367,3.0516,2.8918
881,504546674,2026-04-20,HOOD,True,True,True,True,False,True,-8.0302,-20.1468,-11.5031,-8.9403,-21.5493,-15.8179
882,584127832,2026-04-20,COHR,True,False,True,False,True,False,-7.476,-7.9998,9.2602,-8.3861,-9.4023,4.9453
883,740948854,2026-04-20,ANET,True,True,True,True,True,True,3.3683,3.5121,-18.2319,2.4582,2.1096,-22.5468
884,4391,2026-04-21,AMD,True,True,True,False,True,True,17.6245,26.732,61.2675,16.0494,24.3786,56.2653
885,270639,2026-04-21,INTC,True,False,False,False,True,False,28.2674,50.3471,95.3516,26.6923,47.9937,90.3494
886,8677881,2026-04-21,ON,True,True,False,False,True,False,12.8064,18.5479,23.392,11.2312,16.1945,18.3897
887,32106121,2026-04-21,MPWR,True,True,True,True,True,True,3.902,3.6343,8.7143,2.3269,1.2809,3.712
888,584127832,2026-04-21,COHR,True,False,True,False,True,False,-6.4749,-4.1566,10.4424,-8.05,-6.51,5.4401
889,740948854,2026-04-21,ANET,True,True,True,True,True,True,-0.2256,-0.0926,-21.0749,-1.8007,-2.446,-26.0771
890,4391,2026-04-22,AMD,True,True,True,False,True,True,10.2715,12.5486,47.7262,9.7147,11.5925,43.9341
891,8677881,2026-04-22,ON,True,True,False,False,True,False,10.1697,14.6646,16.9907,9.6129,13.7085,13.1985
892,481863646,2026-04-22,APP,True,True,True,True,False,True,-4.8417,-1.8007,1.443,-5.3985,-2.7568,-2.3491
893,504546674,2026-04-22,HOOD,True,True,True,True,False,True,-5.0662,-13.4344,-11.4893,-5.623,-14.3905,-15.2814
894,584127832,2026-04-22,COHR,True,False,True,False,True,False,-8.2575,-5.8721,6.7167,-8.8143,-6.8282,2.9246
895,731466419,2026-04-22,SMCI,True,True,True,False,False,False,-4.5579,-4.318,12.3715,-5.1147,-5.2741,8.5794
896,740948854,2026-04-22,ANET,True,True,True,True,True,True,-2.9595,-2.8751,-19.7997,-3.5163,-3.8313,-23.5918
897,4391,2026-04-23,AMD,True,True,True,False,True,True,5.856,11.8593,45.9077,5.3986,10.5099,41.1283
898,13096,2026-04-23,TXN,True,True,True,True,True,True,-6.1049,-0.4748,8.5427,-6.5623,-1.8242,3.7632
899,271568,2026-04-23,MCHP,True,False,False,False,True,False,-7.0388,5.1412,6.6968,-7.4962,3.7918,1.9174
900,8677881,2026-04-23,ON,True,True,False,False,True,False,-4.5817,4.3567,18.3371,-5.0391,3.0073,13.5576
901,32106121,2026-04-23,MPWR,True,True,True,True,True,True,-5.5327,-1.1852,3.6541,-5.99,-2.5346,-1.1253
902,481863646,2026-04-23,APP,True,True,True,True,False,True,-1.1317,4.5864,-0.1409,-1.5891,3.237,-4.9204
903,4391,2026-04-24,AMD,True,True,True,False,True,True,-3.0764,-1.8027,29.2947,-2.7458,-2.3728,24.5002
904,13096,2026-04-24,TXN,True,True,True,True,True,True,-2.8578,1.3531,11.1965,-2.5272,0.783,6.402
905,270639,2026-04-24,INTC,True,False,True,False,True,False,14.7928,16.0407,40.4531,15.1234,15.4706,35.6586
906,271568,2026-04-24,MCHP,True,False,False,False,True,False,0.8162,6.5519,8.4973,1.1467,5.9818,3.7028
907,8677881,2026-04-24,ON,True,True,False,False,True,False,0.4675,3.6992,20.2947,0.798,3.1291,15.5002
908,4391,2026-04-27,AMD,True,True,True,False,True,True,2.065,22.0632,25.8076,1.6679,19.7686,22.5245
909,9939,2026-04-27,MU,True,True,True,True,True,True,9.8921,23.2709,29.926,9.495,20.9764,26.6429
910,13096,2026-04-27,TXN,True,True,True,True,True,True,4.2263,5.8404,11.5399,3.8292,3.5459,8.2568
911,270639,2026-04-27,INTC,True,False,True,False,True,False,12.6956,28.9799,27.2738,12.2985,26.6853,23.9907
912,271568,2026-04-27,MCHP,True,False,False,False,True,False,9.7421,16.9737,6.8171,9.3449,14.6792,3.534
913,8677881,2026-04-27,ON,True,True,False,False,True,False,4.08,2.6214,11.6177,3.6829,0.3268,8.3346
914,504546674,2026-04-27,HOOD,True,True,True,True,False,True,-8.8148,-9.1364,-8.1001,-9.2119,-11.431,-11.3832
915,4391,2026-04-28,AMD,True,True,True,False,True,True,5.6712,40.8341,30.2528,4.7832,37.1907,26.4646
916,13096,2026-04-28,TXN,True,True,True,True,True,True,5.9962,8.6038,13.434,5.1082,4.9603,9.6458
917,270639,2026-04-28,INTC,True,False,True,False,True,False,13.3223,47.7993,27.9815,12.4343,44.1559,24.1934
918,8677881,2026-04-28,ON,True,True,False,False,True,False,9.3676,10.6109,17.2883,8.4796,6.9675,13.5002
919,4391,2026-04-29,AMD,True,True,True,False,True,True,1.3141,36.095,22.8234,0.4105,32.1995,19.7106
920,13096,2026-04-29,TXN,True,True,True,True,True,True,4.3347,10.601,12.2911,3.4311,6.7054,9.1783
921,270639,2026-04-29,INTC,True,False,True,False,True,False,1.0871,36.6121,16.9393,0.1834,32.7166,13.8265
922,8677881,2026-04-29,ON,True,True,False,False,True,False,3.2167,8.4766,7.2426,2.313,4.5811,4.1298
923,72529783,2026-04-29,GNRC,True,True,False,False,True,False,1.6408,7.3067,-3.5387,0.7372,3.4111,-6.6515
924,77791077,2026-04-29,NXPI,True,True,True,True,True,True,0.522,5.7874,1.739,-0.3816,1.8918,-1.3738
925,4391,2026-04-30,AMD,True,True,True,False,True,True,0.2172,29.4226,26.2603,-0.4938,26.5505,23.1169
926,13096,2026-04-30,TXN,True,True,True,True,True,True,-0.0285,5.9343,8.4673,-0.7395,3.0622,5.324
927,270639,2026-04-30,INTC,True,False,True,False,True,False,14.4687,37.0025,25.9102,13.7576,34.1305,22.7669
928,273544,2026-04-30,QCOM,True,True,True,True,True,True,3.8813,32.2697,12.7687,3.1702,29.3977,9.6253
929,8677881,2026-04-30,ON,True,True,False,False,True,False,1.8451,6.3783,9.3245,1.134,3.5063,6.1811
930,72529783,2026-04-30,GNRC,True,True,False,False,True,False,1.7166,4.6947,-5.416,1.0056,1.8227,-8.5594
931,77791077,2026-04-30,NXPI,True,True,True,True,True,True,-0.4224,4.2236,5.6405,-1.1334,1.3516,2.4972
932,491932113,2026-04-30,STX,True,True,True,True,False,True,14.4543,23.8065,11.4943,13.7433,20.9345,8.3509
933,4391,2026-05-01,AMD,True,True,True,False,True,True,16.8775,27.2508,24.6991,15.0486,24.6628,21.6365
934,13096,2026-05-01,TXN,True,True,True,True,True,True,2.9962,5.9569,6.1811,1.1673,3.3689,3.1185
935,270639,2026-05-01,INTC,True,False,True,False,True,False,13.4411,29.9337,18.952,11.6122,27.3458,15.8895
936,273544,2026-05-01,QCOM,True,True,True,True,True,True,8.7905,34.1902,20.5638,6.9616,31.6022,17.5013
937,8677881,2026-05-01,ON,True,True,False,False,True,False,2.6594,4.0862,6.3865,0.8305,1.4982,3.324
938,72529783,2026-05-01,GNRC,True,True,False,False,True,False,3.1156,4.6503,-4.4536,1.2867,2.0623,-7.5161
939,77791077,2026-05-01,NXPI,True,True,True,True,True,True,2.8147,3.6411,1.4022,0.9858,1.0532,-1.6603
940,491932113,2026-05-01,STX,True,True,True,True,False,True,8.1837,14.7304,11.4908,6.3548,12.1425,8.4283
941,4391,2026-05-04,AMD,True,True,True,False,True,True,34.3298,31.6683,47.5347,31.3647,27.4678,42.9972
942,9939,2026-05-04,MU,True,True,True,True,True,True,37.9703,34.6188,55.4133,35.0052,30.4183,50.8758
943,13096,2026-05-04,TXN,True,True,True,True,True,True,6.0059,9.712,15.6645,3.0408,5.5115,11.127
944,270639,2026-05-04,INTC,True,False,True,False,True,False,35.143,21.0378,28.9622,32.1779,16.8373,24.4247
945,273544,2026-05-04,QCOM,True,True,True,True,True,True,41.0678,18.8265,47.7729,38.1027,14.626,43.2354
946,8677881,2026-05-04,ON,True,True,False,False,True,False,5.096,16.0035,24.461,2.1309,11.803,19.9235
947,77791077,2026-05-04,NXPI,True,True,True,True,True,True,5.238,1.1728,14.4139,2.2729,-3.0277,9.8764
948,491932113,2026-05-04,STX,True,True,True,True,False,True,12.9269,8.9663,14.5178,9.9617,4.7658,9.9803
949,4391,2026-05-05,AMD,True,True,True,False,True,True,29.142,19.3774,41.837,26.9963,17.2496,38.1314
950,9939,2026-05-05,MU,True,True,True,True,True,True,24.2315,13.1928,39.9375,22.0858,11.065,36.2319
951,270639,2026-05-05,INTC,True,False,True,False,True,False,19.6856,0.5733,14.2117,17.5399,-1.5545,10.5061
952,271568,2026-05-05,MCHP,True,False,False,False,True,False,0.5585,-4.7015,-0.4366,-1.5872,-6.8292,-4.1422
953,273544,2026-05-05,QCOM,True,True,True,True,True,True,27.3278,8.0086,33.3798,25.1821,5.8808,29.6742
954,72529783,2026-05-05,GNRC,True,True,True,False,True,True,2.9278,0.0,4.2248,0.7821,-2.1277,0.5192
955,77791077,2026-05-05,NXPI,True,True,True,True,True,True,4.6656,-0.2907,13.7917,2.5199,-2.4185,10.0861
956,491932113,2026-05-05,STX,True,True,True,True,False,True,8.1711,3.1725,9.6951,6.0254,1.0447,5.9895
957,4391,2026-05-06,AMD,True,True,True,False,True,True,8.8754,-0.0949,19.5781,8.13,-0.7518,17.2942
958,9939,2026-05-06,MU,True,True,True,True,True,True,19.3132,2.2428,34.3975,18.5678,1.5859,32.1135
959,270639,2026-05-06,INTC,True,False,True,False,True,False,14.5385,-4.2828,9.3001,13.7931,-4.9396,7.0162
960,273544,2026-05-06,QCOM,True,True,True,True,True,True,23.3474,5.7486,29.2102,22.6019,5.0917,26.9262
961,77791077,2026-05-06,NXPI,True,True,True,True,True,True,0.8038,-3.9104,9.5931,0.0584,-4.5672,7.3092
962,491932113,2026-05-06,STX,True,True,True,True,False,True,6.0515,-5.7959,7.5456,5.3061,-6.4527,5.2617
963,4391,2026-05-07,AMD,True,True,True,False,True,True,9.7513,3.0676,21.3191,8.8491,2.1012,18.7384
964,9939,2026-05-07,MU,True,True,True,True,True,True,18.55,5.3988,43.5767,17.6479,4.4324,40.996
965,270639,2026-05-07,INTC,True,False,True,False,True,False,10.0255,-1.3228,11.0837,9.1234,-2.2892,8.503
966,273544,2026-05-07,QCOM,True,True,True,True,True,True,3.8312,0.5381,15.2308,2.929,-0.4283,12.6501
967,1035459,2026-05-07,DVA,True,True,True,False,False,False,2.1808,1.6611,-0.6828,1.2786,0.6947,-3.2635
968,13878278,2026-05-07,CNC,True,False,True,False,False,False,7.8756,5.9112,6.9844,6.9734,4.9448,4.4036
969,70236214,2026-05-07,FTNT,True,True,True,True,False,True,5.4645,17.1622,18.4866,4.5623,16.1958,15.9059
970,383858515,2026-05-07,DDOG,True,True,True,False,True,True,5.9397,10.6448,17.5277,5.0375,9.6784,14.947
971,491932113,2026-05-07,STX,True,True,True,True,False,True,5.5255,-3.3401,13.5979,4.6234,-4.3065,11.0172
972,731466419,2026-05-07,SMCI,True,True,True,False,False,False,-2.4688,-8.2391,13.5931,-3.3709,-9.2055,11.0124
973,4391,2026-05-08,AMD,True,True,True,False,True,True,-2.1288,-7.5133,13.8184,-2.7646,-7.653,11.5164
974,9939,2026-05-08,MU,True,True,True,True,True,True,7.6084,-8.7398,23.662,6.9725,-8.8795,21.36
975,270639,2026-05-08,INTC,True,False,True,False,True,False,-3.7064,-13.4086,-3.2261,-4.3422,-13.5482,-5.5281
976,273544,2026-05-08,QCOM,True,True,True,True,True,True,-2.7021,-7.0519,11.0457,-3.3379,-7.1915,8.7437
977,1035459,2026-05-08,DVA,True,True,True,False,False,False,-0.2769,0.438,-0.7803,-0.9127,0.2983,-3.0823
978,6220356,2026-05-08,AKAM,True,True,True,False,True,True,9.0921,2.0716,-3.1007,8.4563,1.932,-5.4027
979,13878278,2026-05-08,CNC,True,False,True,False,False,False,5.0929,4.0565,5.2716,4.4571,3.9168,2.9696
980,70236214,2026-05-08,FTNT,True,True,True,True,False,True,3.1735,10.8968,13.7021,2.5377,10.7572,11.4001
981,383858515,2026-05-08,DDOG,True,True,True,False,True,True,2.5729,4.3265,12.53,1.9371,4.1869,10.228
982,491932113,2026-05-08,STX,True,True,True,True,False,True,4.435,-5.3409,12.5319,3.7992,-5.4805,10.2299
983,4391,2026-05-11,AMD,True,True,True,False,True,True,-8.2391,-2.0053,11.1903,-8.1511,-2.4679,8.5878
984,9939,2026-05-11,MU,True,True,True,True,True,True,-14.3073,-4.1781,30.1975,-14.2193,-4.6407,27.5951
985,270639,2026-05-11,INTC,True,False,True,False,True,False,-16.4323,-8.4518,-15.5362,-16.3444,-8.9144,-18.1386
986,273544,2026-05-11,QCOM,True,True,True,True,True,True,-14.2677,-10.1545,-3.5953,-14.1798,-10.6171,-6.1978
987,70236214,2026-05-11,FTNT,True,True,True,True,False,True,9.5807,12.1448,27.4602,9.6687,11.6822,24.8577
988,491932113,2026-05-11,STX,True,True,True,True,False,True,-11.1713,-2.8237,10.4615,-11.0834,-3.2863,7.859
989,4391,2026-05-12,AMD,True,True,True,False,True,True,-6.0898,4.2874,13.7946,-6.1535,3.2768,11.0365
990,9939,2026-05-12,MU,True,True,True,True,True,True,-11.0934,-2.0324,35.0805,-11.1571,-3.043,32.3224
991,270639,2026-05-12,INTC,True,False,True,False,True,False,-10.3142,-0.6384,-9.3525,-10.3779,-1.649,-12.1106
992,273544,2026-05-12,QCOM,True,True,True,True,True,True,-3.1715,13.2424,8.8821,-3.2352,12.2318,6.124
993,1035459,2026-05-12,DVA,True,True,True,False,False,False,-0.5086,-1.0073,-5.3506,-0.5723,-2.0179,-8.1087
994,70236214,2026-05-12,FTNT,True,True,True,True,False,True,11.0916,17.6166,29.2175,11.0279,16.606,26.4594
995,491932113,2026-05-12,STX,True,True,True,True,False,True,-8.4014,0.4871,13.906,-8.4651,-0.5234,11.1478
996,4391,2026-05-13,AMD,True,True,True,False,True,True,-5.5017,13.1066,17.0685,-5.0086,11.9912,14.7433
997,9939,2026-05-13,MU,True,True,True,True,True,True,-15.1923,11.4792,32.4117,-14.6993,10.3637,30.0865
998,273544,2026-05-13,QCOM,True,True,True,True,True,True,-4.4706,16.7237,12.9803,-3.9776,15.6083,10.6551
999,1035459,2026-05-13,DVA,True,True,True,False,False,False,0.7168,-1.2771,-5.154,1.2099,-2.3926,-7.4791
1000,70236214,2026-05-13,FTNT,True,True,True,True,False,True,7.4858,13.8245,26.4848,7.9788,12.709,24.1597
1001,491932113,2026-05-13,STX,True,True,True,True,False,True,-9.3607,3.4759,13.3676,-8.8677,2.3604,11.0424
1002,4391,2026-05-14,AMD,True,True,True,False,True,True,-7.9275,12.0503,20.6404,-5.9975,11.7268,19.8291
1003,9939,2026-05-14,MU,True,True,True,True,True,True,-9.9573,15.447,39.1181,-8.0273,15.1235,38.3067
1004,70236214,2026-05-14,FTNT,True,True,True,True,False,True,4.7431,9.9294,20.2035,6.6732,9.606,19.3922
1005,370757467,2026-05-14,CRWD,True,False,True,False,True,False,6.3678,15.7945,28.9094,8.2978,15.471,28.0981
1006,9939,2026-05-15,MU,True,True,True,True,True,True,1.0115,23.6276,37.4438,0.7301,22.0827,35.0194
1007,70236214,2026-05-15,FTNT,True,True,True,True,False,True,5.8804,9.1057,21.901,5.599,7.5607,19.4766
1008,370757467,2026-05-15,CRWD,True,False,True,False,True,False,9.4314,13.0403,21.0426,9.15,11.4954,18.6183
1009,4391,2026-05-18,AMD,True,True,True,False,True,True,19.6917,23.0647,16.4707,18.0752,20.9053,16.3935
1010,70236214,2026-05-18,FTNT,True,True,True,True,False,True,5.8972,2.5296,13.0751,4.2808,0.3703,12.9979
1011,370757467,2026-05-18,CRWD,True,False,True,False,True,False,8.5193,8.4304,6.4573,6.9028,6.2711,6.3802
1012,268084,2026-05-19,CSCO,True,True,True,True,True,True,2.5568,4.3682,7.601,0.2589,1.2676,6.8527
1013,70236214,2026-05-19,FTNT,True,True,True,True,False,True,4.9514,8.0931,12.0652,2.6536,4.9925,11.317
1014,370757467,2026-05-19,CRWD,True,False,True,False,True,False,8.8623,18.4995,6.7939,6.5645,15.399,6.0456
1015,70236214,2026-05-20,FTNT,True,True,True,True,False,True,3.0462,13.1846,6.4538,1.7861,10.8521,7.0205
1016,370757467,2026-05-20,CRWD,True,False,True,False,True,False,3.2979,20.3135,-0.7968,2.0379,17.9809,-0.2302
1017,8251,2026-05-21,HUM,True,True,True,False,True,True,-0.6553,8.1105,20.0145,-1.7149,5.9805,22.3424
1018,9939,2026-05-21,MU,True,True,True,True,True,True,17.5541,35.8746,17.0293,16.4945,33.7445,19.3572
1019,268084,2026-05-21,CSCO,True,True,True,True,True,True,0.11,2.6481,0.5076,-0.9496,0.518,2.8355
1020,70236214,2026-05-21,FTNT,True,True,True,True,False,True,3.476,13.6567,7.2764,2.4164,11.5267,9.6043
1021,110619459,2026-05-21,PANW,True,True,True,True,True,True,1.5143,18.8044,4.0724,0.4547,16.6744,6.4004
1022,370757467,2026-05-21,CRWD,True,False,True,False,True,False,3.5975,20.6624,-0.0756,2.5379,18.5324,2.2523
1023,390332324,2026-05-21,GEN,True,True,True,True,False,True,-0.3622,11.7103,-0.9256,-1.4218,9.5803,1.4024
1024,268084,2026-05-22,CSCO,True,True,True,True,True,True,-0.6146,0.7641,1.1793,-1.261,-0.966,2.2361
1025,4726021,2026-05-22,SWKS,True,True,True,False,True,True,-4.5377,-8.4082,-11.7569,-5.1842,-10.1382,-10.7
1026,49921110,2026-05-22,NTAP,True,True,True,True,False,True,2.4254,28.9466,15.1478,1.7789,27.2166,16.2046
1027,70236214,2026-05-22,FTNT,True,True,True,True,False,True,-4.48,9.8634,8.3103,-5.1264,8.1333,9.3671
1028,209411798,2026-05-22,HPE,True,False,True,False,False,False,-1.0112,25.0665,24.5343,-1.6576,23.3365,25.5911
1029,370757467,2026-05-22,CRWD,True,False,True,False,True,False,-2.7281,17.8926,4.2309,-3.3745,16.1625,5.2877
1030,268084,2026-05-26,CSCO,True,True,True,True,True,True,2.5353,2.7973,1.555,1.4761,4.5346,0.9901
1031,4726021,2026-05-26,SWKS,True,True,True,False,True,True,-9.5061,-11.8077,-8.5831,-10.5653,-10.0704,-9.148
1032,8677881,2026-05-26,ON,True,True,False,False,True,False,-4.7874,-7.6693,-0.8661,-5.8466,-5.932,-1.431
1033,49921110,2026-05-26,NTAP,True,True,True,True,False,True,29.3271,20.2159,16.4592,28.2679,21.9532,15.8943
1034,209411798,2026-05-26,HPE,True,False,True,False,False,False,23.4892,29.2696,28.7966,22.4301,31.0069,28.2317
1035,346218218,2026-05-26,DELL,True,True,True,False,False,False,52.7337,29.2743,34.0861,51.6745,31.0116,33.5213
1036,370757467,2026-05-26,CRWD,True,False,True,False,True,False,16.4723,-0.0789,3.1807,15.4132,1.6584,2.6158
1037,9939,2026-05-27,MU,True,True,True,True,True,True,11.5348,2.2479,9.9471,10.4581,3.7457,9.9644
1038,8677881,2026-05-27,ON,True,True,False,False,True,False,-3.1788,-3.1948,-5.3167,-4.2555,-1.6971,-5.2994
1039,9599491,2026-05-27,F,True,False,True,False,False,False,4.7229,-5.5416,-9.2569,3.6462,-4.0438,-9.2396
1040,49921110,2026-05-27,NTAP,True,True,True,True,False,True,25.8932,19.3148,12.9746,24.8166,20.8126,12.992
1041,209411798,2026-05-27,HPE,True,False,True,False,False,False,26.3441,34.0591,30.0538,25.2674,35.5569,30.0711
1042,209411801,2026-05-27,HPQ,True,True,True,False,False,False,15.104,-0.4315,-4.7077,14.0273,1.0662,-4.6904
1043,346218218,2026-05-27,DELL,True,True,True,False,False,False,52.6137,31.2623,32.3464,51.537,32.76,32.3637
1044,8314,2026-05-28,IBM,True,True,True,True,False,True,24.6045,6.2826,-0.7077,23.9459,8.3208,1.0998
1045,9599491,2026-05-28,F,True,False,True,False,False,False,-3.003,-9.9099,-16.1562,-3.6616,-7.8717,-14.3486
